method,model_name,corruption,group,severity,n_images,accuracy,f1_macro,f1_Neither,f1_Only_Fire,f1_Only_Smoke,f1_Both,accuracy_drop,relative_drop_pct,seed,checkpoint
iteration3,MobileNetV3-Small robust,gaussian_noise,unseen_in_training,3,4306,0.7830933581049698,0.7196235272871526,0.8683531233866805,0.5012531328320802,0.7632567849686848,0.7456310679611651,0.10357640501625642,11.68150864326873,46,C:\git\fireDetection\checkpoints\iteration3-seed46\best_model.pt
iteration2,MobileNetV3-Small,jpeg,unseen_in_training,1,4306,0.8790060380863911,0.8340943294335064,0.9305730876041404,0.7,0.8524864187212704,0.8533178114086146,0.015327450069670179,1.713840560893269,42,C:\git\fireDetection\checkpoints\iteration2-seed42\best_model.pt
iteration2,MobileNetV3-Small,jpeg,unseen_in_training,1,4306,0.8704133766836971,0.8300564883935172,0.9208741522230596,0.7157057654075547,0.8349114862083162,0.8487345497351383,0.01346957733395271,1.523909616395175,43,C:\git\fireDetection\checkpoints\iteration2-seed43\best_model.pt
iteration2,MobileNetV3-Small,jpeg,unseen_in_training,1,4306,0.8857408267533674,0.8352349029845478,0.941,0.6881720430107527,0.8689541132699462,0.8428134556574923,0.015327450069670179,1.7010309278350462,44,C:\git\fireDetection\checkpoints\iteration2-seed44\best_model.pt
iteration2,MobileNetV3-Small,jpeg,unseen_in_training,1,4306,0.8622851834649327,0.8027069458729117,0.9278033794162827,0.6119162640901772,0.8496176720475785,0.8214904679376083,0.016256386437529025,1.8503832936822622,45,C:\git\fireDetection\checkpoints\iteration2-seed45\best_model.pt
iteration2,MobileNetV3-Small,jpeg,unseen_in_training,1,4306,0.8634463539247561,0.8189389298888494,0.9169010483252366,0.6830122591943958,0.8371717171717171,0.8386706948640483,0.021597770552717166,2.440304382051958,46,C:\git\fireDetection\checkpoints\iteration2-seed46\best_model.pt
iteration3,MobileNetV3-Small robust,jpeg,unseen_in_training,1,4306,0.8824895494658616,0.8435338372168576,0.9306476287608363,0.7290836653386454,0.8484599589322382,0.8659440958357102,0.008128193218764568,0.9126466753585457,42,C:\git\fireDetection\checkpoints\iteration3-seed42\best_model.pt
iteration3,MobileNetV3-Small robust,jpeg,unseen_in_training,1,4306,0.8850441244774733,0.8490239419299538,0.9320192064695476,0.746031746031746,0.8474295190713101,0.870615296147211,0.00859266140269399,0.9615384615384699,43,C:\git\fireDetection\checkpoints\iteration3-seed43\best_model.pt
iteration3,MobileNetV3-Small robust,jpeg,unseen_in_training,1,4306,0.8801672085462146,0.8380523609760732,0.9306930693069307,0.7131782945736435,0.8473879062114357,0.8609501738122828,0.007199256850905722,0.8113059408531809,44,C:\git\fireDetection\checkpoints\iteration3-seed44\best_model.pt
iteration3,MobileNetV3-Small robust,jpeg,unseen_in_training,1,4306,0.8869019972131909,0.8556259410853873,0.9317269076305221,0.7714884696016772,0.8432929377350606,0.875995449374289,0.00859266140269399,0.9595435684647386,45,C:\git\fireDetection\checkpoints\iteration3-seed45\best_model.pt
iteration3,MobileNetV3-Small robust,jpeg,unseen_in_training,1,4306,0.878309335810497,0.837324670233248,0.9291101055806938,0.7203219315895373,0.8401174989509023,0.8597491448118586,0.00836042731072928,0.9429020429544336,46,C:\git\fireDetection\checkpoints\iteration3-seed46\best_model.pt
iteration2,MobileNetV3-Small,jpeg,unseen_in_training,2,4306,0.8532280538783094,0.7993508265533392,0.9172327044025157,0.6331168831168831,0.8243757934828607,0.8226779252110977,0.04110543427775193,4.596208776941049,42,C:\git\fireDetection\checkpoints\iteration2-seed42\best_model.pt
iteration2,MobileNetV3-Small,jpeg,unseen_in_training,2,4306,0.8444031583836508,0.800570743607979,0.9018830525272548,0.6778398510242085,0.7988190636862084,0.8237410071942446,0.03947979563399906,4.466631634261691,43,C:\git\fireDetection\checkpoints\iteration2-seed43\best_model.pt
iteration2,MobileNetV3-Small,jpeg,unseen_in_training,2,4306,0.8467254993032978,0.7928271479350126,0.9132038357511679,0.6398659966499163,0.8111769686706182,0.807061790668348,0.054342777519739816,6.030927835051537,44,C:\git\fireDetection\checkpoints\iteration2-seed44\best_model.pt
iteration2,MobileNetV3-Small,jpeg,unseen_in_training,2,4306,0.8316302833255922,0.7704515646397598,0.9074733096085409,0.5760233918128655,0.8088044885627967,0.789505068574836,0.04691128657686949,5.339677504625959,45,C:\git\fireDetection\checkpoints\iteration2-seed45\best_model.pt
iteration2,MobileNetV3-Small,jpeg,unseen_in_training,2,4306,0.8237343241987923,0.7734103613179693,0.8899176954732511,0.6175548589341693,0.7924980047885076,0.7936708860759494,0.06130980027868094,6.927315665179746,46,C:\git\fireDetection\checkpoints\iteration2-seed46\best_model.pt
iteration3,MobileNetV3-Small robust,jpeg,unseen_in_training,2,4306,0.8534602879702741,0.8117109923847331,0.9056603773584906,0.6850828729281768,0.8166804293971924,0.8394202898550724,0.037157454714352056,4.172099087353323,42,C:\git\fireDetection\checkpoints\iteration3-seed42\best_model.pt
iteration3,MobileNetV3-Small robust,jpeg,unseen_in_training,2,4306,0.8615884811890385,0.8208030997428529,0.9137974365418446,0.7038461538461539,0.8220551378446115,0.8435136707388017,0.03204830469112874,3.586278586278595,43,C:\git\fireDetection\checkpoints\iteration3-seed43\best_model.pt
iteration3,MobileNetV3-Small robust,jpeg,unseen_in_training,2,4306,0.8522991175104505,0.8066598895388527,0.9072998231876737,0.6666666666666666,0.8159866777685262,0.8366863905325443,0.035067347886669764,3.951845066736457,44,C:\git\fireDetection\checkpoints\iteration3-seed44\best_model.pt
iteration3,MobileNetV3-Small robust,jpeg,unseen_in_training,2,4306,0.8611240130051091,0.8265956079419311,0.9095863264800594,0.7330677290836654,0.8127388535031848,0.8509895227008148,0.03437064561077574,3.8381742738589297,45,C:\git\fireDetection\checkpoints\iteration3-seed45\best_model.pt
iteration3,MobileNetV3-Small robust,jpeg,unseen_in_training,2,4306,0.8546214584300975,0.8129602058649917,0.909452736318408,0.6963249516441006,0.8073160357294769,0.8387470997679815,0.03204830469112874,3.6144578313253097,46,C:\git\fireDetection\checkpoints\iteration3-seed46\best_model.pt
iteration2,MobileNetV3-Small,jpeg,unseen_in_training,3,4306,0.7111007895959127,0.6437768056485667,0.8235016517225107,0.47761194029850745,0.581,0.6929936305732484,0.18323269856014857,20.48818488704232,42,C:\git\fireDetection\checkpoints\iteration2-seed42\best_model.pt
iteration2,MobileNetV3-Small,jpeg,unseen_in_training,3,4306,0.7261960055736182,0.6661443956187045,0.8213783403656821,0.5201149425287356,0.5978367748279253,0.7252475247524752,0.15768694844403164,17.840252233315823,43,C:\git\fireDetection\checkpoints\iteration2-seed43\best_model.pt
iteration2,MobileNetV3-Small,jpeg,unseen_in_training,3,4306,0.7013469577333953,0.6286626026055326,0.8183887118798362,0.472400513478819,0.5430944963655244,0.6807666886979511,0.1997213190896423,22.16494845360824,44,C:\git\fireDetection\checkpoints\iteration2-seed44\best_model.pt
iteration2,MobileNetV3-Small,jpeg,unseen_in_training,3,4306,0.6662796098467255,0.6006620781682773,0.7930861723446894,0.4008097165991903,0.5556660039761432,0.6530864197530865,0.21226196005573617,24.160719006079827,45,C:\git\fireDetection\checkpoints\iteration2-seed45\best_model.pt
iteration2,MobileNetV3-Small,jpeg,unseen_in_training,3,4306,0.6890385508592661,0.6189474703862753,0.8143306705398209,0.43701226309921964,0.587958607714017,0.6364883401920439,0.19600557361820714,22.146418262923113,46,C:\git\fireDetection\checkpoints\iteration2-seed46\best_model.pt
iteration3,MobileNetV3-Small robust,jpeg,unseen_in_training,3,4306,0.7614955875522527,0.7205933143129543,0.8354181996566102,0.6245733788395904,0.6575091575091575,0.7648725212464589,0.12912215513237346,14.498044328552806,42,C:\git\fireDetection\checkpoints\iteration3-seed42\best_model.pt
iteration3,MobileNetV3-Small robust,jpeg,unseen_in_training,3,4306,0.7603344170924292,0.7116651895987353,0.8417006966130195,0.5977382875605816,0.6515366430260048,0.7556851311953353,0.13330236878773805,14.916839916839917,43,C:\git\fireDetection\checkpoints\iteration3-seed43\best_model.pt
iteration3,MobileNetV3-Small robust,jpeg,unseen_in_training,3,4306,0.7440780306549002,0.6870648824993353,0.8306709265175719,0.5205091937765205,0.6561191251744998,0.7409602845287493,0.14328843474222008,16.147605338916506,44,C:\git\fireDetection\checkpoints\iteration3-seed44\best_model.pt
iteration3,MobileNetV3-Small robust,jpeg,unseen_in_training,3,4306,0.7724105898745935,0.7273973438755108,0.8475210477081384,0.6366906474820144,0.6510721247563352,0.7743055555555556,0.1230840687412913,13.744813278008307,45,C:\git\fireDetection\checkpoints\iteration3-seed45\best_model.pt
iteration3,MobileNetV3-Small robust,jpeg,unseen_in_training,3,4306,0.7675336739433348,0.7169935938219106,0.8461357763683345,0.6016806722689075,0.6490455212922174,0.7711124053581829,0.11913608917789142,13.436354112100588,46,C:\git\fireDetection\checkpoints\iteration3-seed46\best_model.pt
iteration2,MobileNetV3-Small,motion_blur,unseen_in_training,1,4306,0.8869019972131909,0.839865838450706,0.9420907495612936,0.704119850187266,0.8587281263337602,0.854524627720504,0.0074314909428704334,0.8309529992209839,42,C:\git\fireDetection\checkpoints\iteration2-seed42\best_model.pt
iteration2,MobileNetV3-Small,motion_blur,unseen_in_training,1,4306,0.8766836971667441,0.8354366914185016,0.9294585196224541,0.7233201581027668,0.8391726466863656,0.8497954412624197,0.007199256850905722,0.814503415659486,43,C:\git\fireDetection\checkpoints\iteration2-seed43\best_model.pt
iteration2,MobileNetV3-Small,motion_blur,unseen_in_training,1,4306,0.8941012540640966,0.839650024718867,0.9494494494494494,0.6737588652482269,0.8823281315900464,0.8530636525877454,0.0069670227589410105,0.7731958762886596,44,C:\git\fireDetection\checkpoints\iteration2-seed44\best_model.pt
iteration2,MobileNetV3-Small,motion_blur,unseen_in_training,1,4306,0.8676265675801208,0.806241898857627,0.9385277004806476,0.6158730158730159,0.8510266491917868,0.8195402298850575,0.010915002322340883,1.2424002114723722,45,C:\git\fireDetection\checkpoints\iteration2-seed45\best_model.pt
iteration2,MobileNetV3-Small,motion_blur,unseen_in_training,1,4306,0.8722712494194148,0.8266550655276899,0.9290224804243495,0.6945454545454546,0.8403361344537815,0.8427161926871736,0.012772875058058464,1.4431907635791064,46,C:\git\fireDetection\checkpoints\iteration2-seed46\best_model.pt
iteration3,MobileNetV3-Small robust,motion_blur,unseen_in_training,1,4306,0.8871342313051556,0.8464737241343407,0.9350583460172501,0.728,0.8580940491052851,0.8647425014148273,0.0034835113794705608,0.3911342894393803,42,C:\git\fireDetection\checkpoints\iteration3-seed42\best_model.pt
iteration3,MobileNetV3-Small robust,motion_blur,unseen_in_training,1,4306,0.8903855085926614,0.8482233297088821,0.9404341241797072,0.7272727272727273,0.8616798997074802,0.863506567675614,0.0032512772875058493,0.3638253638253687,43,C:\git\fireDetection\checkpoints\iteration3-seed43\best_model.pt
iteration3,MobileNetV3-Small robust,motion_blur,unseen_in_training,1,4306,0.8864375290292615,0.8433432394065538,0.9357287449392713,0.716,0.8563146997929607,0.8653295128939829,0.0009289363678587348,0.10468463752943502,44,C:\git\fireDetection\checkpoints\iteration3-seed44\best_model.pt
iteration3,MobileNetV3-Small robust,motion_blur,unseen_in_training,1,4306,0.8941012540640966,0.8615145621750759,0.9402310396785535,0.776824034334764,0.8549874266554903,0.8740157480314961,0.0013934045517882687,0.15560165975104473,45,C:\git\fireDetection\checkpoints\iteration3-seed45\best_model.pt
iteration3,MobileNetV3-Small robust,motion_blur,unseen_in_training,1,4306,0.8836507199256851,0.842409545213177,0.9324596774193549,0.7228915662650602,0.851010101010101,0.8632768361581921,0.003019043195541138,0.34049240440021317,46,C:\git\fireDetection\checkpoints\iteration3-seed46\best_model.pt
iteration2,MobileNetV3-Small,motion_blur,unseen_in_training,2,4306,0.8650719925685091,0.8045199321511127,0.9322709163346613,0.6235489220563848,0.848068669527897,0.8141912206855081,0.0292614955875522,3.271877434432609,42,C:\git\fireDetection\checkpoints\iteration2-seed42\best_model.pt
iteration2,MobileNetV3-Small,motion_blur,unseen_in_training,2,4306,0.8553181607059916,0.8037660645932678,0.9183874139626352,0.6617100371747212,0.8162393162393162,0.8187274909963985,0.028564793311658176,3.231739358906992,43,C:\git\fireDetection\checkpoints\iteration2-seed43\best_model.pt
iteration2,MobileNetV3-Small,motion_blur,unseen_in_training,2,4306,0.8748258244310265,0.811217109830122,0.9402649337665584,0.6113821138211382,0.86504895700298,0.8281724347298117,0.026242452392011062,2.912371134020609,44,C:\git\fireDetection\checkpoints\iteration2-seed44\best_model.pt
iteration2,MobileNetV3-Small,motion_blur,unseen_in_training,2,4306,0.8427775197398978,0.7748940120777197,0.924361244624336,0.5566714490674318,0.8269742679680568,0.7915690866510539,0.0357640501625639,4.070843246100982,45,C:\git\fireDetection\checkpoints\iteration2-seed45\best_model.pt
iteration2,MobileNetV3-Small,motion_blur,unseen_in_training,2,4306,0.8355782628889921,0.7726867692363064,0.9119638826185101,0.5834633385335414,0.8086367485182049,0.7866831072749692,0.04946586158848121,5.589084229860931,46,C:\git\fireDetection\checkpoints\iteration2-seed46\best_model.pt
iteration3,MobileNetV3-Small robust,motion_blur,unseen_in_training,2,4306,0.8778448676265675,0.8323009475131111,0.9312277126846663,0.6984732824427481,0.8517141676992979,0.8477886272257323,0.012772875058058575,1.434159061277711,42,C:\git\fireDetection\checkpoints\iteration3-seed42\best_model.pt
iteration3,MobileNetV3-Small robust,motion_blur,unseen_in_training,2,4306,0.8799349744542498,0.8357969372822495,0.9329623071085251,0.7072243346007605,0.8496677740863787,0.8533333333333334,0.01370181142591742,1.533264033264044,43,C:\git\fireDetection\checkpoints\iteration3-seed43\best_model.pt
iteration3,MobileNetV3-Small robust,motion_blur,unseen_in_training,2,4306,0.8778448676265675,0.832652542020445,0.9314097696785624,0.7001934235976789,0.8461855670103092,0.8528214077952297,0.009521597770552725,1.0730175346767872,44,C:\git\fireDetection\checkpoints\iteration3-seed44\best_model.pt
iteration3,MobileNetV3-Small robust,motion_blur,unseen_in_training,2,4306,0.885276358569438,0.8452469849584736,0.9355812783090085,0.7348643006263048,0.8506224066390041,0.8599199542595769,0.01021830004644686,1.1410788381742785,45,C:\git\fireDetection\checkpoints\iteration3-seed45\best_model.pt
iteration3,MobileNetV3-Small robust,motion_blur,unseen_in_training,2,4306,0.873664653971203,0.8291104807146357,0.9250253292806484,0.6972111553784861,0.8414481897627965,0.8527572484366117,0.013005109150023286,1.466736511262448,46,C:\git\fireDetection\checkpoints\iteration3-seed46\best_model.pt
iteration2,MobileNetV3-Small,motion_blur,unseen_in_training,3,4306,0.8327914537854157,0.76788969792982,0.910958904109589,0.5789473684210527,0.8012259194395797,0.7804265997490589,0.06154203437064554,6.881329524798746,42,C:\git\fireDetection\checkpoints\iteration2-seed42\best_model.pt
iteration2,MobileNetV3-Small,motion_blur,unseen_in_training,3,4306,0.826288899210404,0.7701200026025103,0.9020656136087485,0.6260869565217392,0.7760034527406129,0.7763239875389408,0.057594054807245776,6.516027325275888,43,C:\git\fireDetection\checkpoints\iteration2-seed43\best_model.pt
iteration2,MobileNetV3-Small,motion_blur,unseen_in_training,3,4306,0.8381328379006038,0.7690237355099749,0.9207677165354331,0.5618631732168851,0.8156862745098039,0.7777777777777778,0.0629354389224338,6.984536082474227,44,C:\git\fireDetection\checkpoints\iteration2-seed44\best_model.pt
iteration2,MobileNetV3-Small,motion_blur,unseen_in_training,3,4306,0.810032512772875,0.7379422579656825,0.904725802375537,0.5071151358344114,0.7936226749335695,0.7463054187192119,0.06850905712958666,7.798043880518111,45,C:\git\fireDetection\checkpoints\iteration2-seed45\best_model.pt
iteration2,MobileNetV3-Small,motion_blur,unseen_in_training,3,4306,0.80236878773804,0.7366532808503491,0.8896585848589807,0.546742209631728,0.7681720430107527,0.742040285899935,0.08267533673943328,9.341380215166616,46,C:\git\fireDetection\checkpoints\iteration2-seed46\best_model.pt
iteration3,MobileNetV3-Small robust,motion_blur,unseen_in_training,3,4306,0.8594983743613562,0.8140597034149409,0.9153236121770274,0.6791044776119403,0.8276985743380856,0.8341121495327103,0.03111936832326989,3.494132985658413,42,C:\git\fireDetection\checkpoints\iteration3-seed42\best_model.pt
iteration3,MobileNetV3-Small robust,motion_blur,unseen_in_training,3,4306,0.8599628425452857,0.815290815527817,0.9163710086163204,0.6844106463878327,0.8204283360790774,0.8399532710280374,0.033673943334881606,3.768191268191273,43,C:\git\fireDetection\checkpoints\iteration3-seed43\best_model.pt
iteration3,MobileNetV3-Small robust,motion_blur,unseen_in_training,3,4306,0.8597306084533209,0.8124049413814525,0.9180826781638346,0.6728624535315985,0.8239638900287238,0.8347107438016529,0.02763585694379933,3.114367966500914,44,C:\git\fireDetection\checkpoints\iteration3-seed44\best_model.pt
iteration3,MobileNetV3-Small robust,motion_blur,unseen_in_training,3,4306,0.8699489084997678,0.8283667563330829,0.9198782961460447,0.7066381156316917,0.8306320907617504,0.8563185227928448,0.02554575011611704,2.852697095435684,45,C:\git\fireDetection\checkpoints\iteration3-seed45\best_model.pt
iteration3,MobileNetV3-Small robust,motion_blur,unseen_in_training,3,4306,0.8601950766372504,0.8129977611250617,0.9148827726809379,0.6719367588932806,0.8266446007447249,0.8385269121813032,0.026474686483975884,2.9858564693556877,46,C:\git\fireDetection\checkpoints\iteration3-seed46\best_model.pt
