order,tensor,producer_node,op_type,fp32_absmax,int8_absmax,fp32_all_zero,int8_all_zero,diverged_to_zero,scale,zero_point
296,/model.8/m.0/m/m.1/cv1/conv/Conv_output_0_DequantizeLinear_Output,/model.8/m.0/m/m.1/cv1/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,7.415520668029785,7.426102638244629,0,0,0,0.0825122520327568,128.0
297,/model.8/m.0/m/m.1/cv1/act/Sigmoid_output_0,/model.8/m.0/m/m.1/cv1/act/Sigmoid,Sigmoid,0.9960445165634155,0.9963552951812744,0,0,0,,
298,/model.8/m.0/m/m.1/cv1/act/Sigmoid_output_0_QuantizeLinear_Output,/model.8/m.0/m/m.1/cv1/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9960445165634155,254.0,0,0,0,0.003921455703675747,0.0
299,/model.8/m.0/m/m.1/cv1/act/Sigmoid_output_0_DequantizeLinear_Output,/model.8/m.0/m/m.1/cv1/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9960445165634155,0.9960497617721558,0,0,0,0.003921455703675747,0.0
300,/model.8/m.0/m/m.1/cv1/act/Mul_output_0,/model.8/m.0/m/m.1/cv1/act/Mul,Mul,5.506824970245361,5.5886688232421875,0,0,0,,
301,/model.8/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output,/model.8/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear,QuantizeLinear,5.506824970245361,140.0,0,0,0,0.04208746924996376,7.0
302,/model.8/m.0/m/m.1/cv1/act/Mul_output_0_DequantizeLinear_Output,/model.8/m.0/m/m.1/cv1/act/Mul_output_0_DequantizeLinear,DequantizeLinear,5.506824970245361,5.597633361816406,0,0,0,0.04208746924996376,7.0
303,/model.8/m.0/m/m.1/cv2/conv/Conv_output_0,/model.8/m.0/m/m.1/cv2/conv/Conv,Conv,10.13212776184082,9.93410587310791,0,0,0,,
304,/model.8/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output,/model.8/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,10.13212776184082,214.0,0,0,0,0.12043768912553787,132.0
305,/model.8/m.0/m/m.1/cv2/conv/Conv_output_0_DequantizeLinear_Output,/model.8/m.0/m/m.1/cv2/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,10.13212776184082,9.875890731811523,0,0,0,0.12043768912553787,132.0
306,/model.8/m.0/m/m.1/cv2/act/Sigmoid_output_0,/model.8/m.0/m/m.1/cv2/act/Sigmoid,Sigmoid,0.99996018409729,0.9999486207962036,0,0,0,,
307,/model.8/m.0/m/m.1/cv2/act/Sigmoid_output_0_QuantizeLinear_Output,/model.8/m.0/m/m.1/cv2/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.99996018409729,255.0,0,0,0,0.0039215669967234135,0.0
308,/model.8/m.0/m/m.1/cv2/act/Sigmoid_output_0_DequantizeLinear_Output,/model.8/m.0/m/m.1/cv2/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.99996018409729,0.9999995827674866,0,0,0,0.0039215669967234135,0.0
309,/model.8/m.0/m/m.1/cv2/act/Mul_output_0,/model.8/m.0/m/m.1/cv2/act/Mul,Mul,10.13172435760498,9.875886917114258,0,0,0,,
310,/model.8/m.0/m/m.1/cv2/act/Mul_output_0_QuantizeLinear_Output,/model.8/m.0/m/m.1/cv2/act/Mul_output_0_QuantizeLinear,QuantizeLinear,10.13172435760498,172.0,0,0,0,0.059092529118061066,5.0
311,/model.8/m.0/m/m.1/cv2/act/Mul_output_0_DequantizeLinear_Output,/model.8/m.0/m/m.1/cv2/act/Mul_output_0_DequantizeLinear,DequantizeLinear,10.13172435760498,9.868452072143555,0,0,0,0.059092529118061066,5.0
312,/model.8/m.0/m/m.1/Add_output_0,/model.8/m.0/m/m.1/Add,Add,13.872965812683105,13.903103828430176,0,0,0,,
313,/model.8/m.0/m/m.1/Add_output_0_QuantizeLinear_Output,/model.8/m.0/m/m.1/Add_output_0_QuantizeLinear,QuantizeLinear,13.872965812683105,178.0,0,0,0,0.08261673897504807,10.0
314,/model.8/m.0/m/m.1/Add_output_0_DequantizeLinear_Output,/model.8/m.0/m/m.1/Add_output_0_DequantizeLinear,DequantizeLinear,13.872965812683105,13.87961196899414,0,0,0,0.08261673897504807,10.0
315,/model.8/m.0/Concat_output_0,/model.8/m.0/Concat,Concat,13.872965812683105,13.87961196899414,0,0,0,,
316,/model.8/m.0/Concat_output_0_QuantizeLinear_Output,/model.8/m.0/Concat_output_0_QuantizeLinear,QuantizeLinear,13.872965812683105,177.0,0,0,0,0.0829220712184906,10.0
317,/model.8/m.0/Concat_output_0_DequantizeLinear_Output,/model.8/m.0/Concat_output_0_DequantizeLinear,DequantizeLinear,13.872965812683105,13.847986221313477,0,0,0,0.0829220712184906,10.0
318,/model.8/m.0/cv3/conv/Conv_output_0,/model.8/m.0/cv3/conv/Conv,Conv,6.7062811851501465,6.782712459564209,0,0,0,,
319,/model.8/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output,/model.8/m.0/cv3/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,6.7062811851501465,177.0,0,0,0,0.08635178208351135,122.0
320,/model.8/m.0/cv3/conv/Conv_output_0_DequantizeLinear_Output,/model.8/m.0/cv3/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,6.7062811851501465,6.82179069519043,0,0,0,0.08635178208351135,122.0
321,/model.8/m.0/cv3/act/Sigmoid_output_0,/model.8/m.0/cv3/act/Sigmoid,Sigmoid,0.9918851256370544,0.9914169311523438,0,0,0,,
322,/model.8/m.0/cv3/act/Sigmoid_output_0_QuantizeLinear_Output,/model.8/m.0/cv3/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9918851256370544,253.0,0,0,0,0.003921526949852705,0.0
323,/model.8/m.0/cv3/act/Sigmoid_output_0_DequantizeLinear_Output,/model.8/m.0/cv3/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9918851256370544,0.9921463131904602,0,0,0,0.003921526949852705,0.0
324,/model.8/m.0/cv3/act/Mul_output_0,/model.8/m.0/cv3/act/Mul,Mul,4.766912937164307,4.712048053741455,0,0,0,,
325,/model.8/m.0/cv3/act/Mul_output_0_QuantizeLinear_Output,/model.8/m.0/cv3/act/Mul_output_0_QuantizeLinear,QuantizeLinear,4.766912937164307,108.0,0,0,0,0.04601345583796501,6.0
326,/model.8/m.0/cv3/act/Mul_output_0_DequantizeLinear_Output,/model.8/m.0/cv3/act/Mul_output_0_DequantizeLinear,DequantizeLinear,4.766912937164307,4.69337272644043,0,0,0,0.04601345583796501,6.0
327,/model.8/Concat_output_0,/model.8/Concat,Concat,10.088306427001953,10.26205825805664,0,0,0,,
328,/model.8/Concat_output_0_QuantizeLinear_Output,/model.8/Concat_output_0_QuantizeLinear,QuantizeLinear,10.088306427001953,176.0,0,0,0,0.06001203879714012,5.0
329,/model.8/Concat_output_0_DequantizeLinear_Output,/model.8/Concat_output_0_DequantizeLinear,DequantizeLinear,10.088306427001953,10.26205825805664,0,0,0,0.06001203879714012,5.0
330,/model.8/cv2/conv/Conv_output_0,/model.8/cv2/conv/Conv,Conv,7.486783504486084,7.492471218109131,0,0,0,,
331,/model.8/cv2/conv/Conv_output_0_QuantizeLinear_Output,/model.8/cv2/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,7.486783504486084,216.0,0,0,0,0.0881846696138382,146.0
332,/model.8/cv2/conv/Conv_output_0_DequantizeLinear_Output,/model.8/cv2/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,7.486783504486084,7.495697021484375,0,0,0,0.0881846696138382,146.0
333,/model.8/cv2/act/Sigmoid_output_0,/model.8/cv2/act/Sigmoid,Sigmoid,0.9973753094673157,0.9979192018508911,0,0,0,,
334,/model.8/cv2/act/Sigmoid_output_0_QuantizeLinear_Output,/model.8/cv2/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9973753094673157,254.0,0,0,0,0.003921316936612129,0.0
335,/model.8/cv2/act/Sigmoid_output_0_DequantizeLinear_Output,/model.8/cv2/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9973753094673157,0.9960144758224487,0,0,0,0.003921316936612129,0.0
336,/model.8/cv2/act/Mul_output_0,/model.8/cv2/act/Mul,Mul,5.92457389831543,6.148324489593506,0,0,0,,
337,/model.8/cv2/act/Mul_output_0_QuantizeLinear_Output,/model.8/cv2/act/Mul_output_0_QuantizeLinear,QuantizeLinear,5.92457389831543,165.0,0,0,0,0.03895358741283417,7.0
338,/model.8/cv2/act/Mul_output_0_DequantizeLinear_Output,/model.8/cv2/act/Mul_output_0_DequantizeLinear,DequantizeLinear,5.92457389831543,6.154666900634766,0,0,0,0.03895358741283417,7.0
339,/model.9/cv1/conv/Conv_output_0,/model.9/cv1/conv/Conv,Conv,7.246798038482666,6.842952251434326,0,0,0,,
340,/model.9/cv1/conv/Conv_output_0_QuantizeLinear_Output,/model.9/cv1/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,7.246798038482666,201.0,0,0,0,0.07573623210191727,111.0
341,/model.9/cv1/conv/Conv_output_0_DequantizeLinear_Output,/model.9/cv1/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,7.246798038482666,6.816260814666748,0,0,0,0.07573623210191727,111.0
342,/model.9/m/MaxPool_output_0,/model.9/m/MaxPool,MaxPool,7.246798038482666,6.816260814666748,0,0,0,,
343,/model.9/m/MaxPool_output_0_QuantizeLinear_Output,/model.9/m/MaxPool_output_0_QuantizeLinear,QuantizeLinear,7.246798038482666,201.0,0,0,0,0.07573623210191727,111.0
344,/model.9/m/MaxPool_output_0_DequantizeLinear_Output,/model.9/m/MaxPool_output_0_DequantizeLinear,DequantizeLinear,7.246798038482666,6.816260814666748,0,0,0,0.07573623210191727,111.0
345,/model.9/m_1/MaxPool_output_0,/model.9/m_1/MaxPool,MaxPool,7.246798038482666,6.816260814666748,0,0,0,,
346,/model.9/m_1/MaxPool_output_0_QuantizeLinear_Output,/model.9/m_1/MaxPool_output_0_QuantizeLinear,QuantizeLinear,7.246798038482666,201.0,0,0,0,0.07573623210191727,111.0
347,/model.9/m_1/MaxPool_output_0_DequantizeLinear_Output,/model.9/m_1/MaxPool_output_0_DequantizeLinear,DequantizeLinear,7.246798038482666,6.816260814666748,0,0,0,0.07573623210191727,111.0
348,/model.9/m_2/MaxPool_output_0,/model.9/m_2/MaxPool,MaxPool,7.246798038482666,6.816260814666748,0,0,0,,
349,/model.9/m_2/MaxPool_output_0_QuantizeLinear_Output,/model.9/m_2/MaxPool_output_0_QuantizeLinear,QuantizeLinear,7.246798038482666,201.0,0,0,0,0.07573623210191727,111.0
350,/model.9/m_2/MaxPool_output_0_DequantizeLinear_Output,/model.9/m_2/MaxPool_output_0_DequantizeLinear,DequantizeLinear,7.246798038482666,6.816260814666748,0,0,0,0.07573623210191727,111.0
351,/model.9/Concat_output_0,/model.9/Concat,Concat,7.246798038482666,6.816260814666748,0,0,0,,
352,/model.9/Concat_output_0_QuantizeLinear_Output,/model.9/Concat_output_0_QuantizeLinear,QuantizeLinear,7.246798038482666,201.0,0,0,0,0.07573623210191727,111.0
353,/model.9/Concat_output_0_DequantizeLinear_Output,/model.9/Concat_output_0_DequantizeLinear,DequantizeLinear,7.246798038482666,6.816260814666748,0,0,0,0.07573623210191727,111.0
354,/model.9/cv2/conv/Conv_output_0,/model.9/cv2/conv/Conv,Conv,11.051813125610352,11.589910507202148,0,0,0,,
355,/model.9/cv2/conv/Conv_output_0_QuantizeLinear_Output,/model.9/cv2/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,11.051813125610352,229.0,0,0,0,0.08571135997772217,166.0
356,/model.9/cv2/conv/Conv_output_0_DequantizeLinear_Output,/model.9/cv2/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,11.051813125610352,11.571033477783203,0,0,0,0.08571135997772217,166.0
357,/model.9/cv2/act/Sigmoid_output_0,/model.9/cv2/act/Sigmoid,Sigmoid,0.986301064491272,0.9955028295516968,0,0,0,,
358,/model.9/cv2/act/Sigmoid_output_0_QuantizeLinear_Output,/model.9/cv2/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.986301064491272,254.0,0,0,0,0.0039196196012198925,0.0
359,/model.9/cv2/act/Sigmoid_output_0_DequantizeLinear_Output,/model.9/cv2/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.986301064491272,0.9955833554267883,0,0,0,0.0039196196012198925,0.0
360,/model.9/cv2/act/Mul_output_0,/model.9/cv2/act/Mul,Mul,4.2180562019348145,5.375966548919678,0,0,0,,
361,/model.9/cv2/act/Mul_output_0_QuantizeLinear_Output,/model.9/cv2/act/Mul_output_0_QuantizeLinear,QuantizeLinear,4.2180562019348145,183.0,0,0,0,0.030906550586223602,9.0
362,/model.9/cv2/act/Mul_output_0_DequantizeLinear_Output,/model.9/cv2/act/Mul_output_0_DequantizeLinear,DequantizeLinear,4.2180562019348145,5.377739906311035,0,0,0,0.030906550586223602,9.0
363,/model.9/Add_output_0,/model.9/Add,Add,7.279116153717041,7.284111976623535,0,0,0,,
364,/model.9/Add_output_0_QuantizeLinear_Output,/model.9/Add_output_0_QuantizeLinear,QuantizeLinear,7.279116153717041,195.0,0,0,0,0.04033692181110382,14.0
365,/model.9/Add_output_0_DequantizeLinear_Output,/model.9/Add_output_0_DequantizeLinear,DequantizeLinear,7.279116153717041,7.30098295211792,0,0,0,0.04033692181110382,14.0
366,/model.10/cv1/conv/Conv_output_0,/model.10/cv1/conv/Conv,Conv,8.180007934570312,8.888340950012207,0,0,0,,
367,/model.10/cv1/conv/Conv_output_0_QuantizeLinear_Output,/model.10/cv1/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,8.180007934570312,206.0,0,0,0,0.10242515057325363,119.0
368,/model.10/cv1/conv/Conv_output_0_DequantizeLinear_Output,/model.10/cv1/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,8.180007934570312,8.910987854003906,0,0,0,0.10242515057325363,119.0
369,/model.10/cv1/act/Sigmoid_output_0,/model.10/cv1/act/Sigmoid,Sigmoid,0.9997198581695557,0.9998651742935181,0,0,0,,
370,/model.10/cv1/act/Sigmoid_output_0_QuantizeLinear_Output,/model.10/cv1/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9997198581695557,255.0,0,0,0,0.003921564668416977,0.0
371,/model.10/cv1/act/Sigmoid_output_0_DequantizeLinear_Output,/model.10/cv1/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9997198581695557,0.9999989867210388,0,0,0,0.003921564668416977,0.0
372,/model.10/cv1/act/Mul_output_0,/model.10/cv1/act/Mul,Mul,8.177716255187988,8.910979270935059,0,0,0,,
373,/model.10/cv1/act/Mul_output_0_QuantizeLinear_Output,/model.10/cv1/act/Mul_output_0_QuantizeLinear,QuantizeLinear,8.177716255187988,165.0,0,0,0,0.05556999146938324,5.0
374,/model.10/cv1/act/Mul_output_0_DequantizeLinear_Output,/model.10/cv1/act/Mul_output_0_DequantizeLinear,DequantizeLinear,8.177716255187988,8.891199111938477,0,0,0,0.05556999146938324,5.0
375,/model.10/Split_output_0,/model.10/Split,Split,8.177716255187988,8.891199111938477,0,0,0,,
376,/model.10/Split_output_1,/model.10/Split,Split,7.179586887359619,7.501948833465576,0,0,0,,
377,/model.10/Split_output_0_QuantizeLinear_Output,/model.10/Split_output_0_QuantizeLinear,QuantizeLinear,8.177716255187988,165.0,0,0,0,0.05556999146938324,5.0
378,/model.10/Split_output_1_QuantizeLinear_Output,/model.10/Split_output_1_QuantizeLinear,QuantizeLinear,7.179586887359619,140.0,0,0,0,0.05556999146938324,5.0
379,/model.10/Split_output_0_DequantizeLinear_Output,/model.10/Split_output_0_DequantizeLinear,DequantizeLinear,8.177716255187988,8.891199111938477,0,0,0,0.05556999146938324,5.0
380,/model.10/Split_output_1_DequantizeLinear_Output,/model.10/Split_output_1_DequantizeLinear,DequantizeLinear,7.179586887359619,7.501948833465576,0,0,0,0.05556999146938324,5.0
381,/model.10/m/m.0/attn/qkv/conv/Conv_output_0,/model.10/m/m.0/attn/qkv/conv/Conv,Conv,9.661214828491211,10.303116798400879,0,0,0,,
382,/model.10/m/m.0/attn/qkv/conv/Conv_output_0_QuantizeLinear_Output,/model.10/m/m.0/attn/qkv/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,9.661214828491211,219.0,0,0,0,0.10161752253770828,138.0
383,/model.10/m/m.0/attn/qkv/conv/Conv_output_0_DequantizeLinear_Output,/model.10/m/m.0/attn/qkv/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,9.661214828491211,10.2633695602417,0,0,0,0.10161752253770828,138.0
384,/model.10/m/m.0/attn/Reshape_output_0,/model.10/m/m.0/attn/Reshape,Reshape,9.661214828491211,10.2633695602417,0,0,0,,
385,/model.10/m/m.0/attn/Reshape_output_0_QuantizeLinear_Output,/model.10/m/m.0/attn/Reshape_output_0_QuantizeLinear,QuantizeLinear,9.661214828491211,219.0,0,0,0,0.10161752253770828,138.0
386,/model.10/m/m.0/attn/Reshape_output_0_DequantizeLinear_Output,/model.10/m/m.0/attn/Reshape_output_0_DequantizeLinear,DequantizeLinear,9.661214828491211,10.2633695602417,0,0,0,0.10161752253770828,138.0
387,/model.10/m/m.0/attn/Split_output_0,/model.10/m/m.0/attn/Split,Split,4.694591522216797,4.9792585372924805,0,0,0,,
388,/model.10/m/m.0/attn/Split_output_1,/model.10/m/m.0/attn/Split,Split,6.9545745849609375,6.300286293029785,0,0,0,,
389,/model.10/m/m.0/attn/Split_output_2,/model.10/m/m.0/attn/Split,Split,9.661214828491211,10.2633695602417,0,0,0,,
390,/model.10/m/m.0/attn/Split_output_0_QuantizeLinear_Output,/model.10/m/m.0/attn/Split_output_0_QuantizeLinear,QuantizeLinear,4.694591522216797,182.0,0,0,0,0.10161752253770828,138.0
391,/model.10/m/m.0/attn/Split_output_1_QuantizeLinear_Output,/model.10/m/m.0/attn/Split_output_1_QuantizeLinear,QuantizeLinear,6.9545745849609375,177.0,0,0,0,0.10161752253770828,138.0
392,/model.10/m/m.0/attn/Split_output_2_QuantizeLinear_Output,/model.10/m/m.0/attn/Split_output_2_QuantizeLinear,QuantizeLinear,9.661214828491211,219.0,0,0,0,0.10161752253770828,138.0
393,/model.10/m/m.0/attn/Split_output_0_DequantizeLinear_Output,/model.10/m/m.0/attn/Split_output_0_DequantizeLinear,DequantizeLinear,4.694591522216797,4.9792585372924805,0,0,0,0.10161752253770828,138.0
394,/model.10/m/m.0/attn/Split_output_1_DequantizeLinear_Output,/model.10/m/m.0/attn/Split_output_1_DequantizeLinear,DequantizeLinear,6.9545745849609375,6.300286293029785,0,0,0,0.10161752253770828,138.0
395,/model.10/m/m.0/attn/Split_output_2_DequantizeLinear_Output,/model.10/m/m.0/attn/Split_output_2_DequantizeLinear,DequantizeLinear,9.661214828491211,10.2633695602417,0,0,0,0.10161752253770828,138.0
396,/model.10/m/m.0/attn/Transpose_output_0,/model.10/m/m.0/attn/Transpose,Transpose,4.694591522216797,4.9792585372924805,0,0,0,,
397,/model.10/m/m.0/attn/Reshape_2_output_0,/model.10/m/m.0/attn/Reshape_2,Reshape,9.661214828491211,10.2633695602417,0,0,0,,
398,/model.10/m/m.0/attn/Transpose_output_0_QuantizeLinear_Output,/model.10/m/m.0/attn/Transpose_output_0_QuantizeLinear,QuantizeLinear,4.694591522216797,182.0,0,0,0,0.10161752253770828,138.0
399,/model.10/m/m.0/attn/Reshape_2_output_0_QuantizeLinear_Output,/model.10/m/m.0/attn/Reshape_2_output_0_QuantizeLinear,QuantizeLinear,9.661214828491211,219.0,0,0,0,0.10161752253770828,138.0
400,/model.10/m/m.0/attn/Transpose_output_0_DequantizeLinear_Output,/model.10/m/m.0/attn/Transpose_output_0_DequantizeLinear,DequantizeLinear,4.694591522216797,4.9792585372924805,0,0,0,0.10161752253770828,138.0
401,/model.10/m/m.0/attn/Reshape_2_output_0_DequantizeLinear_Output,/model.10/m/m.0/attn/Reshape_2_output_0_DequantizeLinear,DequantizeLinear,9.661214828491211,10.2633695602417,0,0,0,0.10161752253770828,138.0
402,/model.10/m/m.0/attn/MatMul_output_0,/model.10/m/m.0/attn/MatMul,MatMul,80.70298767089844,78.40623474121094,0,0,0,,
403,/model.10/m/m.0/attn/pe/conv/Conv_output_0,/model.10/m/m.0/attn/pe/conv/Conv,Conv,5.54781436920166,5.580913543701172,0,0,0,,
404,/model.10/m/m.0/attn/MatMul_output_0_QuantizeLinear_Output,/model.10/m/m.0/attn/MatMul_output_0_QuantizeLinear,QuantizeLinear,80.70298767089844,224.0,0,0,0,0.7426769733428955,118.0
405,/model.10/m/m.0/attn/pe/conv/Conv_output_0_QuantizeLinear_Output,/model.10/m/m.0/attn/pe/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,5.54781436920166,180.0,0,0,0,0.0662631094455719,112.0
406,/model.10/m/m.0/attn/MatMul_output_0_DequantizeLinear_Output,/model.10/m/m.0/attn/MatMul_output_0_DequantizeLinear,DequantizeLinear,80.70298767089844,78.72376251220703,0,0,0,0.7426769733428955,118.0
407,/model.10/m/m.0/attn/pe/conv/Conv_output_0_DequantizeLinear_Output,/model.10/m/m.0/attn/pe/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,5.54781436920166,5.56610107421875,0,0,0,0.0662631094455719,112.0
408,/model.10/m/m.0/attn/Mul_output_0,/model.10/m/m.0/attn/Mul,Mul,14.266407012939453,13.916526794433594,0,0,0,,
409,/model.10/m/m.0/attn/Mul_output_0_QuantizeLinear_Output,/model.10/m/m.0/attn/Mul_output_0_QuantizeLinear,QuantizeLinear,14.266407012939453,224.0,0,0,0,0.13128797709941864,118.0
410,/model.10/m/m.0/attn/Mul_output_0_DequantizeLinear_Output,/model.10/m/m.0/attn/Mul_output_0_DequantizeLinear,DequantizeLinear,14.266407012939453,13.916525840759277,0,0,0,0.13128797709941864,118.0
411,/model.10/m/m.0/attn/Softmax_output_0,/model.10/m/m.0/attn/Softmax,Softmax,0.4736519455909729,0.44063082337379456,0,0,0,,
412,/model.10/m/m.0/attn/Softmax_output_0_QuantizeLinear_Output,/model.10/m/m.0/attn/Softmax_output_0_QuantizeLinear,QuantizeLinear,0.4736519455909729,112.0,0,0,0,0.003921568859368563,0.0
413,/model.10/m/m.0/attn/Softmax_output_0_DequantizeLinear_Output,/model.10/m/m.0/attn/Softmax_output_0_DequantizeLinear,DequantizeLinear,0.4736519455909729,0.4392157196998596,0,0,0,0.003921568859368563,0.0
414,/model.10/m/m.0/attn/Transpose_1_output_0,/model.10/m/m.0/attn/Transpose_1,Transpose,0.4736519455909729,0.4392157196998596,0,0,0,,
415,/model.10/m/m.0/attn/Transpose_1_output_0_QuantizeLinear_Output,/model.10/m/m.0/attn/Transpose_1_output_0_QuantizeLinear,QuantizeLinear,0.4736519455909729,112.0,0,0,0,0.003921568859368563,0.0
416,/model.10/m/m.0/attn/Transpose_1_output_0_DequantizeLinear_Output,/model.10/m/m.0/attn/Transpose_1_output_0_DequantizeLinear,DequantizeLinear,0.4736519455909729,0.4392157196998596,0,0,0,0.003921568859368563,0.0
417,/model.10/m/m.0/attn/MatMul_1_output_0,/model.10/m/m.0/attn/MatMul_1,MatMul,4.532458305358887,5.09083890914917,0,0,0,,
418,/model.10/m/m.0/attn/MatMul_1_output_0_QuantizeLinear_Output,/model.10/m/m.0/attn/MatMul_1_output_0_QuantizeLinear,QuantizeLinear,4.532458305358887,206.0,0,0,0,0.07174540311098099,144.0
419,/model.10/m/m.0/attn/MatMul_1_output_0_DequantizeLinear_Output,/model.10/m/m.0/attn/MatMul_1_output_0_DequantizeLinear,DequantizeLinear,4.532458305358887,5.093923568725586,0,0,0,0.07174540311098099,144.0
420,/model.10/m/m.0/attn/Reshape_1_output_0,/model.10/m/m.0/attn/Reshape_1,Reshape,4.532458305358887,5.093923568725586,0,0,0,,
421,/model.10/m/m.0/attn/Reshape_1_output_0_QuantizeLinear_Output,/model.10/m/m.0/attn/Reshape_1_output_0_QuantizeLinear,QuantizeLinear,4.532458305358887,206.0,0,0,0,0.07174540311098099,144.0
422,/model.10/m/m.0/attn/Reshape_1_output_0_DequantizeLinear_Output,/model.10/m/m.0/attn/Reshape_1_output_0_DequantizeLinear,DequantizeLinear,4.532458305358887,5.093923568725586,0,0,0,0.07174540311098099,144.0
423,/model.10/m/m.0/attn/Add_output_0,/model.10/m/m.0/attn/Add,Add,4.915274620056152,4.349533557891846,0,0,0,,
424,/model.10/m/m.0/attn/Add_output_0_QuantizeLinear_Output,/model.10/m/m.0/attn/Add_output_0_QuantizeLinear,QuantizeLinear,4.915274620056152,204.0,0,0,0,0.05431326478719711,140.0
425,/model.10/m/m.0/attn/Add_output_0_DequantizeLinear_Output,/model.10/m/m.0/attn/Add_output_0_DequantizeLinear,DequantizeLinear,4.915274620056152,4.345061302185059,0,0,0,0.05431326478719711,140.0
426,/model.10/m/m.0/attn/proj/conv/Conv_output_0,/model.10/m/m.0/attn/proj/conv/Conv,Conv,7.232266902923584,6.972559452056885,0,0,0,,
427,/model.10/m/m.0/attn/proj/conv/Conv_output_0_QuantizeLinear_Output,/model.10/m/m.0/attn/proj/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,7.232266902923584,241.0,0,0,0,0.060113899409770966,125.0
428,/model.10/m/m.0/attn/proj/conv/Conv_output_0_DequantizeLinear_Output,/model.10/m/m.0/attn/proj/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,7.232266902923584,6.973212242126465,0,0,0,0.060113899409770966,125.0
429,/model.10/m/m.0/Add_output_0,/model.10/m/m.0/Add,Add,8.630362510681152,8.430920600891113,0,0,0,,
430,/model.10/m/m.0/Add_output_0_QuantizeLinear_Output,/model.10/m/m.0/Add_output_0_QuantizeLinear,QuantizeLinear,8.630362510681152,186.0,0,0,0,0.08699548989534378,89.0
431,/model.10/m/m.0/Add_output_0_DequantizeLinear_Output,/model.10/m/m.0/Add_output_0_DequantizeLinear,DequantizeLinear,8.630362510681152,8.438562393188477,0,0,0,0.08699548989534378,89.0
432,/model.10/m/m.0/ffn/ffn.0/conv/Conv_output_0,/model.10/m/m.0/ffn/ffn.0/conv/Conv,Conv,7.781735420227051,7.401729106903076,0,0,0,,
433,/model.10/m/m.0/ffn/ffn.0/conv/Conv_output_0_QuantizeLinear_Output,/model.10/m/m.0/ffn/ffn.0/conv/Conv_output_0_QuantizeLinear,QuantizeLinear,7.781735420227051,214.0,0,0,0,0.059288136661052704,144.0
434,/model.10/m/m.0/ffn/ffn.0/conv/Conv_output_0_DequantizeLinear_Output,/model.10/m/m.0/ffn/ffn.0/conv/Conv_output_0_DequantizeLinear,DequantizeLinear,7.781735420227051,7.411016941070557,0,0,0,0.059288136661052704,144.0
435,/model.10/m/m.0/ffn/ffn.0/act/Sigmoid_output_0,/model.10/m/m.0/ffn/ffn.0/act/Sigmoid,Sigmoid,0.9843372106552124,0.9844828248023987,0,0,0,,
436,/model.10/m/m.0/ffn/ffn.0/act/Sigmoid_output_0_QuantizeLinear_Output,/model.10/m/m.0/ffn/ffn.0/act/Sigmoid_output_0_QuantizeLinear,QuantizeLinear,0.9843372106552124,251.0,0,0,0,0.003916093148291111,0.0
437,/model.10/m/m.0/ffn/ffn.0/act/Sigmoid_output_0_DequantizeLinear_Output,/model.10/m/m.0/ffn/ffn.0/act/Sigmoid_output_0_DequantizeLinear,DequantizeLinear,0.9843372106552124,0.9829393625259399,0,0,0,0.003916093148291111,0.0
438,/model.10/m/m.0/ffn/ffn.0/act/Mul_output_0,/model.10/m/m.0/ffn/ffn.0/act/Mul,Mul,4.075829029083252,4.079364776611328,0,0,0,,
